,TP_ESCOLA,TP_PRESENCA_CH,TP_PRESENCA_CN,TP_PRESENCA_LC,NU_IDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ENSINO,IN_TREINEIRO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_STATUS_REDACAO,NU_NOTA_REDACAO
9272,1,1,1,1,16,3,0,,1,410.1,512.5,463.3,576.4,1.0,620.0
9273,1,1,1,1,16,3,0,,1,447.0,498.4,413.3,456.7,6.0,0.0
9274,1,1,1,1,15,3,0,,1,429.8,589.0,518.1,419.5,1.0,540.0
9275,1,1,1,1,20,1,2,,0,506.8,572.2,524.2,422.2,1.0,800.0
9276,1,1,1,1,21,1,3,,0,528.4,563.9,587.8,414.7,1.0,660.0
9277,2,1,1,1,17,2,0,1.0,0,581.3,632.1,625.0,475.1,1.0,620.0
9278,1,1,1,1,19,1,1,,0,534.1,542.0,581.3,573.9,1.0,560.0
9279,1,1,1,1,41,1,10,,0,622.6,665.4,380.9,811.3,1.0,580.0
9280,1,0,0,0,22,1,3,,0,,,,,,
9281,1,0,0,0,25,1,7,,0,,,,,,
9282,1,1,1,1,16,3,0,,1,407.0,503.7,511.1,436.5,1.0,540.0
9283,1,1,1,1,18,1,1,,0,484.2,470.0,521.7,456.6,1.0,680.0
9284,1,0,0,0,29,1,1,,0,,,,,,
9285,1,1,1,1,28,1,5,,0,528.8,532.4,502.6,459.9,1.0,360.0
9286,1,1,1,1,18,1,1,,0,425.5,578.3,583.6,507.1,1.0,680.0
9287,2,1,1,1,20,2,0,1.0,0,412.8,470.3,370.3,400.7,1.0,480.0
9288,1,1,1,1,16,3,0,,1,430.7,449.5,481.2,432.2,1.0,520.0
9289,1,1,1,1,19,1,3,,0,614.6,630.3,567.1,707.5,1.0,680.0
9290,2,1,1,1,18,2,0,1.0,0,473.4,484.2,507.1,338.9,1.0,280.0
9291,1,1,1,1,14,3,0,,1,413.9,543.9,560.6,459.6,1.0,480.0
9292,1,1,1,1,19,1,2,,0,509.6,561.3,522.5,387.6,1.0,620.0
9293,2,1,1,1,18,2,0,3.0,0,400.8,507.3,472.5,542.1,1.0,660.0
9294,3,1,1,1,17,2,0,1.0,0,544.7,511.2,592.5,585.1,1.0,360.0
9295,1,1,1,1,16,3,0,,1,465.5,521.4,450.9,434.5,1.0,660.0
9296,1,0,0,0,17,3,0,,1,,,,,,
9297,1,1,1,1,19,3,0,,0,417.1,519.8,404.4,402.7,1.0,380.0
9298,2,0,0,0,22,2,0,1.0,0,,,,,,
9299,1,1,1,1,16,3,0,,1,419.7,506.8,490.8,421.9,1.0,520.0
9300,1,1,1,1,33,1,6,,0,471.4,591.2,575.3,428.8,1.0,360.0
9301,2,0,0,0,17,2,0,1.0,0,,,,,,
9302,2,1,1,1,17,2,0,1.0,0,397.8,518.3,472.5,477.2,1.0,580.0
9303,1,0,0,0,21,1,3,,0,,,,,,
9304,1,1,1,1,19,1,1,,0,435.2,491.4,510.7,411.4,1.0,560.0
9305,1,1,1,1,30,1,10,,0,514.0,459.6,515.8,403.6,1.0,420.0
9306,1,1,1,1,38,4,0,,0,370.2,507.1,558.7,409.5,1.0,480.0
9307,2,0,0,0,17,2,0,1.0,0,,,,,,
9308,1,0,0,0,37,1,1,,0,,,,,,
9309,1,0,0,0,34,4,0,,0,,,,,,
9310,1,1,1,1,16,3,0,,1,435.5,621.6,538.6,472.0,1.0,600.0
9311,1,1,1,1,27,1,9,,0,578.1,625.4,568.4,567.9,1.0,520.0
9312,1,0,0,0,22,1,3,,0,,,,,,
9313,1,1,1,1,16,3,0,,1,412.4,502.5,373.9,470.3,1.0,460.0
9314,2,1,1,1,18,2,0,1.0,0,499.5,481.7,411.3,403.5,1.0,260.0
9315,2,1,1,1,49,2,0,3.0,0,442.7,508.4,550.2,348.2,1.0,540.0
9316,1,0,0,0,24,1,5,,0,,,,,,
9317,1,1,1,1,19,1,2,,0,428.2,524.7,564.2,503.5,1.0,400.0
9318,1,1,1,1,20,1,2,,0,407.7,544.0,496.4,426.3,1.0,520.0
9319,2,1,1,1,17,2,0,1.0,0,484.8,595.9,544.9,647.1,1.0,460.0
9320,1,1,1,1,21,1,3,,0,490.7,568.0,479.8,489.2,1.0,560.0
9321,1,1,1,1,18,1,1,,0,394.5,590.2,550.1,488.0,1.0,540.0
9322,1,1,1,1,35,4,0,,0,453.2,527.2,478.7,400.0,1.0,400.0
9323,1,1,1,1,17,3,0,,1,550.8,643.2,626.7,620.4,1.0,580.0
9324,1,1,1,1,22,1,3,,0,603.6,626.7,614.7,651.6,1.0,880.0
9325,1,1,1,1,23,1,6,,0,515.4,602.6,522.0,494.0,1.0,560.0
9326,2,1,1,1,19,2,0,2.0,0,427.1,402.3,515.9,376.4,1.0,380.0
9327,1,0,0,0,27,1,9,,0,,,,,,
9328,1,1,1,1,20,1,2,,0,433.3,583.0,536.3,380.6,1.0,400.0
9329,1,0,0,0,24,1,7,,0,,,,,,
9330,1,0,0,0,25,1,3,,0,,,,,,
9331,1,0,0,0,31,3,0,,0,,,,,,
9332,1,1,1,1,18,1,2,,0,552.8,564.4,560.6,405.7,1.0,520.0
9333,1,1,1,1,18,1,1,,0,504.6,606.9,533.5,443.0,1.0,640.0
9334,2,0,0,0,17,2,0,1.0,0,,,,,,
9335,1,0,0,0,20,1,1,,0,,,,,,
9336,1,0,0,0,21,1,2,,0,,,,,,
9337,1,0,0,0,20,1,3,,0,,,,,,
9338,3,1,1,1,17,2,0,1.0,0,361.6,536.2,462.7,420.8,1.0,540.0
9339,3,1,1,1,19,2,0,1.0,0,424.5,372.0,510.7,413.7,1.0,520.0
9340,1,0,0,0,23,1,5,,0,,,,,,
9341,2,1,1,1,18,2,0,1.0,0,516.4,538.8,445.1,466.7,1.0,620.0
9342,1,1,1,1,17,3,0,,1,454.8,501.4,541.3,378.8,1.0,540.0
9343,1,0,0,0,24,1,1,,0,,,,,,
9344,1,1,1,1,22,1,5,,0,579.3,565.4,564.7,567.4,1.0,900.0
9345,2,0,0,0,18,2,0,1.0,0,,,,,,
9346,1,1,1,1,31,1,10,,0,381.8,499.7,512.6,475.4,1.0,600.0
9347,3,1,1,1,17,2,0,2.0,0,527.2,569.2,555.6,520.1,1.0,700.0
9348,2,1,1,1,19,2,0,1.0,0,403.4,528.1,428.6,410.9,1.0,700.0
9349,1,0,0,0,22,4,0,,0,,,,,,
9350,1,0,0,0,18,3,0,,0,,,,,,
9351,2,0,0,0,16,2,0,1.0,0,,,,,,
9352,2,0,0,0,51,2,0,3.0,0,,,,,,
9353,2,1,1,1,17,2,0,1.0,0,406.4,537.8,534.3,457.3,1.0,540.0
9354,1,0,0,0,21,1,4,,0,,,,,,
9355,1,0,0,0,23,1,5,,0,,,,,,
9356,2,0,0,0,20,2,0,1.0,0,,,,,,
9357,1,1,1,1,20,1,3,,0,645.9,646.8,649.5,645.5,1.0,900.0
9358,2,1,1,1,18,2,0,1.0,0,462.6,442.0,454.6,624.1,1.0,500.0
9359,1,1,1,1,20,4,0,,0,437.0,512.7,570.1,468.3,1.0,560.0
9360,1,0,0,0,29,1,6,,0,,,,,,
9361,1,1,1,1,18,1,1,,0,396.5,557.9,504.3,438.1,1.0,500.0
9362,2,1,1,1,17,2,0,1.0,0,411.4,440.6,474.1,472.7,1.0,440.0
9363,1,0,0,0,36,4,0,,0,,,,,,
9364,1,1,1,1,17,3,0,,1,449.0,563.8,539.2,518.2,1.0,620.0
9365,1,0,0,0,16,3,0,,1,,,,,,
9366,1,1,1,1,22,1,4,,0,411.9,469.3,509.4,545.1,1.0,420.0
9367,1,1,1,1,45,1,10,,0,449.4,526.3,437.4,388.9,1.0,440.0
9368,2,1,1,1,17,2,0,1.0,0,421.9,500.8,444.2,515.7,1.0,520.0
9369,1,0,0,0,34,1,10,,0,,,,,,
9370,2,1,1,1,18,2,0,1.0,0,460.7,524.7,403.0,649.0,1.0,500.0
9371,2,1,1,1,17,2,0,1.0,0,547.5,593.0,583.9,579.6,1.0,600.0
9372,2,0,0,0,18,2,0,1.0,0,,,,,,
9373,1,1,1,1,15,3,0,,1,481.8,399.1,480.5,356.4,1.0,380.0
9374,1,1,1,1,23,1,3,,0,409.4,536.6,503.5,447.2,1.0,540.0
9375,1,0,0,0,15,3,0,,1,,,,,,
9376,1,1,1,1,48,1,10,,0,521.5,546.0,573.2,380.4,1.0,560.0
9377,1,0,0,0,16,3,0,,1,,,,,,
9378,1,0,0,0,31,1,10,,0,,,,,,
9379,2,1,1,1,18,2,0,1.0,0,455.4,526.5,508.6,411.8,1.0,660.0
9380,1,1,1,1,23,1,6,,0,394.3,372.0,446.6,478.0,1.0,380.0
9381,1,0,0,0,21,1,1,,0,,,,,,
9382,2,1,1,1,19,2,0,1.0,0,491.5,596.8,526.5,461.9,1.0,660.0
9383,2,1,1,1,17,2,0,1.0,0,560.0,519.0,453.7,371.3,1.0,500.0
9384,1,0,0,0,22,1,4,,0,,,,,,
9385,2,1,1,1,17,2,0,1.0,0,481.4,513.5,537.4,407.1,1.0,400.0
9386,1,0,0,0,25,1,8,,0,,,,,,
9387,1,1,1,1,19,1,1,,0,399.1,503.7,535.3,391.0,1.0,480.0
9388,1,1,1,1,17,3,0,,1,500.6,577.3,523.0,460.0,1.0,440.0
9389,2,1,1,1,19,2,0,1.0,0,446.5,562.4,458.4,397.5,1.0,520.0
9390,1,1,1,1,17,3,0,,1,483.0,417.3,415.8,396.7,1.0,380.0
9391,2,1,1,1,19,2,0,1.0,0,513.7,512.8,512.7,503.3,1.0,520.0
9392,3,1,1,1,18,2,0,1.0,0,584.3,579.0,605.3,623.7,1.0,640.0
9393,1,1,1,1,16,3,0,,1,447.9,475.9,538.2,405.7,1.0,560.0
9394,1,1,1,1,20,1,2,,0,502.2,624.9,570.0,506.9,1.0,620.0
9395,1,1,1,1,19,1,2,,0,435.2,617.5,573.9,360.8,1.0,560.0
9396,1,1,1,1,17,3,0,,1,502.8,502.9,528.8,420.0,1.0,620.0
9397,2,1,1,1,17,2,0,1.0,0,485.5,509.4,414.2,461.7,1.0,560.0
9398,2,1,1,1,17,2,0,1.0,0,455.8,541.8,584.5,413.8,1.0,700.0
9399,1,1,1,1,45,1,7,,0,488.8,471.9,412.1,483.6,1.0,340.0
9400,1,0,0,0,34,1,10,,0,,,,,,
9401,1,1,1,1,16,3,0,,1,488.3,595.9,530.6,521.9,1.0,600.0
9402,1,1,1,0,27,1,9,,0,519.9,468.4,,,,
9403,1,1,1,1,18,1,1,,0,417.3,486.7,506.0,370.9,1.0,540.0
9404,1,1,1,1,23,1,5,,0,543.4,562.6,610.9,530.7,1.0,520.0
9405,3,1,1,1,19,2,0,1.0,0,526.4,487.8,447.1,539.1,1.0,500.0
9406,1,1,1,1,21,3,0,,0,467.4,441.2,437.1,575.5,1.0,760.0
9407,1,1,1,1,22,1,4,,0,494.0,595.3,546.5,444.0,1.0,680.0
9408,1,0,0,0,18,3,0,,0,,,,,,
9409,3,1,1,1,17,2,0,1.0,0,677.7,719.2,622.5,788.0,1.0,940.0
9410,1,0,0,0,24,1,7,,0,,,,,,
9411,3,1,1,1,17,2,0,1.0,0,633.7,706.8,663.1,623.5,1.0,940.0
9412,1,1,1,1,21,1,3,,0,467.5,549.1,568.3,419.2,1.0,440.0
9413,1,1,1,0,15,3,0,,1,388.2,467.5,,,,
9414,2,1,1,1,17,2,0,1.0,0,491.2,524.1,549.2,485.1,1.0,580.0
9415,1,1,1,1,17,3,0,,1,485.1,523.5,557.3,475.2,1.0,560.0
9416,1,0,0,0,23,1,6,,0,,,,,,
9417,1,1,1,1,20,1,1,,0,461.1,555.7,526.3,460.2,1.0,600.0
9418,2,1,1,1,18,2,0,1.0,0,568.9,527.3,622.3,524.1,1.0,680.0
9419,1,0,0,0,16,3,0,,1,,,,,,
9420,2,1,1,1,17,2,0,1.0,0,485.1,516.5,360.1,413.4,1.0,500.0
9421,1,1,1,1,15,3,0,,1,564.0,489.4,437.8,493.2,1.0,480.0
9422,1,1,1,1,19,1,1,,0,463.8,528.9,578.2,438.5,1.0,520.0
9423,1,1,1,1,16,3,0,,1,491.3,612.3,554.4,462.4,1.0,540.0
9424,1,1,1,1,25,1,8,,0,639.3,705.2,667.0,609.8,1.0,720.0
9425,1,1,1,1,19,1,2,,0,370.9,545.5,491.4,433.0,1.0,620.0
9426,1,0,0,0,17,3,0,,1,,,,,,
9427,1,1,1,1,30,1,10,,0,464.0,610.9,580.6,392.5,1.0,540.0
9428,1,1,1,1,18,1,1,,0,475.2,558.5,596.6,487.0,1.0,840.0
9429,1,1,1,1,43,1,10,,0,503.1,570.5,499.3,494.1,1.0,480.0
9430,1,1,1,1,19,1,1,,0,449.9,513.6,434.0,435.7,1.0,400.0
9431,2,1,1,1,18,2,0,1.0,0,466.4,591.0,553.2,448.5,1.0,540.0
9432,1,1,1,0,22,1,5,,0,374.8,585.1,,,,
9433,1,1,1,1,21,1,2,,0,473.1,482.1,530.1,457.1,1.0,520.0
9434,1,0,0,0,19,1,2,,0,,,,,,
9435,1,1,1,1,16,3,0,,1,462.5,590.3,592.5,528.4,1.0,380.0
9436,1,0,0,0,16,3,0,,1,,,,,,
9437,1,1,1,1,16,3,0,,1,459.5,566.4,544.3,527.0,1.0,520.0
9438,2,1,1,1,17,2,0,1.0,0,429.7,509.5,526.1,451.7,1.0,540.0
9439,1,1,1,1,19,1,1,,0,420.1,538.6,434.2,506.9,1.0,420.0
9440,1,1,1,1,15,3,0,,1,501.2,364.6,551.1,615.9,1.0,480.0
9441,1,1,1,1,22,1,2,,0,443.5,496.9,547.8,499.5,1.0,420.0
9442,2,1,1,1,17,2,0,1.0,0,475.4,534.9,522.5,449.8,1.0,540.0
9443,1,0,0,0,36,1,10,,0,,,,,,
9444,2,1,1,1,17,2,0,1.0,0,498.2,580.4,573.3,441.6,1.0,560.0
9445,2,1,1,1,21,2,0,1.0,0,503.9,518.4,505.9,521.8,1.0,540.0
9446,1,1,1,1,21,1,4,,0,441.6,495.5,516.1,460.6,1.0,520.0
9447,1,1,1,1,32,1,10,,0,475.9,487.4,536.6,406.5,1.0,560.0
9448,1,0,0,0,22,1,4,,0,,,,,,
9449,2,0,0,0,19,2,0,1.0,0,,,,,,
9450,2,1,1,1,18,2,0,1.0,0,403.8,467.0,474.7,559.6,1.0,580.0
9451,2,1,1,1,18,2,0,1.0,0,400.8,508.2,473.6,442.0,1.0,480.0
9452,1,0,0,0,28,3,0,,0,,,,,,
9453,2,1,1,1,16,2,0,1.0,0,466.0,467.5,462.6,518.4,4.0,0.0
9454,1,1,1,1,19,1,2,,0,533.3,487.0,518.0,514.9,1.0,540.0
9455,1,1,1,1,20,1,2,,0,577.2,575.8,479.3,481.1,1.0,440.0
9456,2,1,1,1,17,2,0,1.0,0,395.3,491.5,516.7,385.6,1.0,340.0
9457,1,0,0,0,28,1,10,,0,,,,,,
9458,1,1,1,1,38,1,10,,0,427.5,481.1,447.3,398.1,1.0,340.0
9459,2,1,1,1,18,2,0,1.0,0,457.5,476.2,540.7,463.5,1.0,500.0
9460,1,1,1,1,19,1,2,,0,495.4,510.7,468.6,383.3,1.0,640.0
9461,1,1,1,1,21,1,2,,0,405.0,400.5,480.6,372.8,1.0,480.0
9462,1,0,0,0,25,4,0,,0,,,,,,
9463,2,1,1,1,16,2,0,1.0,0,483.9,547.6,485.5,415.5,1.0,560.0
9464,1,0,0,0,26,1,8,,0,,,,,,
9465,1,1,1,1,16,3,0,,1,631.8,649.3,656.1,752.2,1.0,620.0
9466,1,1,1,1,16,3,0,,1,454.4,577.3,593.9,383.7,1.0,480.0
9467,1,0,0,0,19,1,1,,0,,,,,,
9468,1,1,1,1,19,1,2,,0,450.5,631.4,595.4,511.7,1.0,800.0
9469,2,1,1,1,16,2,0,1.0,0,415.5,437.1,403.8,429.1,1.0,480.0
9470,1,1,1,1,26,1,8,,0,416.1,386.5,415.6,359.8,1.0,400.0
9471,2,1,1,1,18,2,0,1.0,0,407.0,505.1,526.2,515.9,1.0,660.0
9472,1,1,1,1,25,1,5,,0,517.6,585.2,445.4,683.6,1.0,740.0
9473,1,0,0,0,19,1,1,,0,,,,,,
9474,1,1,1,1,19,1,2,,0,481.9,435.8,404.7,370.6,1.0,420.0
9475,2,1,1,1,17,2,0,3.0,0,435.5,449.3,499.2,363.8,1.0,560.0
9476,1,0,0,0,41,1,10,,0,,,,,,
9477,1,1,1,1,41,1,1,,0,419.3,516.1,492.6,353.1,1.0,380.0
9478,2,1,1,1,18,2,0,1.0,0,522.1,431.4,428.1,390.4,1.0,380.0
9479,1,1,1,1,16,3,0,,1,421.8,630.1,587.5,499.3,1.0,700.0
9480,1,1,1,1,32,1,10,,0,412.6,621.1,527.1,515.7,1.0,420.0
9481,2,1,1,1,17,2,0,1.0,0,445.8,386.7,373.6,376.3,1.0,420.0
9482,2,1,1,1,20,2,0,1.0,0,465.3,422.1,480.7,467.6,1.0,460.0
9483,2,1,1,1,17,2,0,1.0,0,379.2,377.5,452.7,360.4,1.0,340.0
9484,3,1,1,1,17,2,0,1.0,0,528.0,608.7,554.1,586.0,1.0,540.0
9485,1,0,0,1,16,3,0,,1,,,468.4,401.6,1.0,520.0
9486,1,1,1,1,17,3,0,,1,543.5,555.3,564.8,485.0,1.0,520.0
9487,1,1,1,1,28,1,10,,0,505.7,515.4,555.7,459.5,1.0,380.0
9488,1,1,1,0,54,1,10,,0,421.7,567.9,,,,
9489,1,0,0,0,20,1,3,,0,,,,,,
9490,1,1,1,1,23,1,6,,0,466.5,546.5,602.7,476.6,1.0,360.0
9491,2,1,1,1,17,2,0,1.0,0,457.9,395.2,442.0,491.8,1.0,400.0
9492,1,1,1,1,19,3,0,,0,388.1,457.5,472.6,456.2,1.0,440.0
9493,1,0,0,0,20,1,3,,0,,,,,,
9494,1,1,1,1,20,1,3,,0,467.5,357.2,382.5,359.2,1.0,460.0
9495,2,0,0,1,20,2,0,3.0,0,,,354.1,393.4,4.0,0.0
9496,1,1,1,1,17,3,0,,1,621.7,631.3,585.3,757.4,1.0,760.0
9497,1,1,1,1,20,1,1,,0,451.6,537.4,520.5,427.1,1.0,580.0
9498,1,0,0,0,24,1,5,,0,,,,,,
9499,1,0,0,0,22,1,1,,0,,,,,,
9500,1,1,1,1,18,1,1,,0,424.7,497.4,462.9,488.2,1.0,440.0
9501,1,1,1,1,19,1,1,,0,372.3,453.5,427.7,429.2,1.0,440.0
9502,1,1,1,1,15,3,0,,1,581.0,577.2,527.5,556.1,1.0,560.0
9503,2,1,1,1,18,2,0,1.0,0,427.4,499.6,541.2,507.1,1.0,500.0
9504,2,1,1,1,17,2,0,1.0,0,574.4,618.3,590.3,562.2,1.0,680.0
9505,2,1,1,1,17,2,0,1.0,0,394.4,554.4,498.2,413.7,1.0,540.0
9506,1,1,1,1,36,1,10,,0,460.8,501.3,499.2,558.2,1.0,620.0
9507,1,1,1,1,17,3,0,,1,526.6,604.9,547.3,544.5,1.0,560.0
9508,2,1,1,1,18,2,0,1.0,0,442.7,555.4,483.7,495.4,1.0,620.0
9509,1,0,0,0,28,4,0,,0,,,,,,
9510,3,1,1,1,17,2,0,1.0,0,699.1,679.4,623.3,811.6,1.0,800.0
9511,1,0,0,0,17,3,0,,1,,,,,,
9512,1,0,0,0,26,1,1,,0,,,,,,
9513,1,1,1,1,26,1,6,,0,416.5,494.4,491.7,562.0,1.0,640.0
9514,1,0,0,0,25,1,7,,0,,,,,,
9515,2,1,1,1,17,2,0,1.0,0,449.3,384.8,462.6,599.8,1.0,380.0
9516,2,0,0,0,22,2,0,1.0,0,,,,,,
9517,2,0,0,0,17,2,0,1.0,0,,,,,,
9518,2,1,1,1,18,2,0,1.0,0,505.1,588.7,515.3,650.0,1.0,760.0
9519,1,1,1,1,21,1,4,,0,526.0,470.0,457.6,413.1,1.0,640.0
9520,1,1,1,1,17,3,0,,1,381.6,549.9,560.5,436.3,1.0,440.0
9521,2,1,1,1,20,2,0,3.0,0,423.3,483.9,372.3,384.2,1.0,420.0
9522,2,1,1,1,20,2,0,1.0,0,507.7,485.0,517.2,436.2,1.0,520.0
9523,1,0,0,0,19,1,2,,0,,,,,,
9524,1,1,1,1,18,1,1,,0,560.2,630.5,643.7,624.4,1.0,640.0
9525,1,0,0,0,23,1,1,,0,,,,,,
9526,2,1,1,1,18,2,0,1.0,0,545.8,647.0,591.0,524.0,1.0,480.0
9527,3,1,1,1,17,2,0,1.0,0,417.7,435.1,564.3,417.0,1.0,560.0
9528,1,0,0,0,37,1,7,,0,,,,,,
9529,2,1,1,1,17,2,0,1.0,0,425.1,509.4,399.1,575.3,1.0,380.0
9530,2,1,1,1,17,2,0,1.0,0,484.4,595.5,535.4,586.7,1.0,480.0
9531,1,1,1,1,19,3,0,,0,438.3,563.7,406.4,381.5,1.0,460.0
9532,1,0,0,0,21,3,0,,0,,,,,,
9533,2,1,1,1,16,2,0,1.0,0,370.7,492.6,473.3,378.8,1.0,420.0
9534,2,1,1,1,17,2,0,1.0,0,530.0,513.6,452.6,448.9,1.0,400.0
9535,2,1,1,1,18,2,0,2.0,0,524.5,591.5,520.9,481.9,1.0,560.0
9536,1,1,1,1,15,3,0,,1,700.9,688.3,656.1,684.1,1.0,580.0
9537,2,1,1,1,18,2,0,1.0,0,547.7,572.8,410.8,422.3,1.0,560.0
9538,2,1,1,1,20,2,0,1.0,0,418.1,598.3,546.9,403.4,1.0,560.0
9539,1,1,1,1,21,1,2,,0,528.2,541.2,484.4,448.0,1.0,520.0
9540,1,0,0,0,24,3,0,,0,,,,,,
9541,1,1,1,1,19,1,2,,0,399.2,519.0,538.0,370.5,1.0,580.0
9542,1,1,1,1,21,1,2,,0,416.8,351.4,402.6,407.1,1.0,440.0
9543,1,1,1,1,27,1,9,,0,634.8,697.3,659.3,773.2,1.0,860.0
9544,1,1,1,1,21,1,4,,0,500.5,592.0,553.1,483.1,1.0,480.0
9545,2,1,1,1,17,2,0,1.0,0,492.8,543.7,542.9,379.7,1.0,480.0
9546,1,0,0,0,28,1,9,,0,,,,,,
9547,1,1,1,1,22,1,4,,0,445.4,545.3,486.0,454.5,1.0,520.0
9548,2,1,1,1,18,2,0,1.0,0,416.4,551.8,562.2,398.7,1.0,640.0
9549,1,1,1,1,20,1,2,,0,365.5,461.4,355.1,387.4,1.0,440.0
9550,1,1,1,0,19,3,0,,0,431.6,532.6,,,,
9551,1,1,1,1,21,1,1,,0,427.6,411.6,450.5,387.4,1.0,380.0
9552,2,0,0,0,17,2,0,1.0,0,,,,,,
9553,1,1,1,1,18,1,1,,0,613.7,591.4,610.1,549.6,1.0,560.0
9554,1,1,1,1,20,1,2,,0,497.4,522.6,587.1,397.3,1.0,580.0
9555,1,1,1,1,19,1,1,,0,450.9,560.9,532.9,506.9,1.0,540.0
9556,2,1,1,1,17,2,0,1.0,0,427.8,494.2,512.2,500.8,1.0,580.0
9557,1,1,1,1,16,3,0,,1,482.2,586.1,553.9,586.3,1.0,620.0
9558,1,0,0,0,26,1,8,,0,,,,,,
9559,2,0,0,0,18,2,0,1.0,0,,,,,,
9560,1,1,1,1,20,1,3,,0,535.7,584.3,524.3,576.2,1.0,560.0
9561,2,1,1,1,18,2,0,1.0,0,428.0,485.6,443.5,363.1,1.0,560.0
9562,1,0,0,0,19,1,2,,0,,,,,,
9563,2,1,1,1,18,2,0,1.0,0,477.5,549.2,533.4,398.6,1.0,680.0
9564,1,0,0,0,17,3,0,,1,,,,,,
9565,1,1,1,1,22,1,1,,0,454.1,554.7,528.8,385.5,1.0,780.0
9566,1,1,1,1,20,1,2,,0,449.6,511.5,531.0,400.0,1.0,620.0
9567,1,1,1,1,21,1,4,,0,425.2,544.5,519.8,396.7,1.0,640.0
9568,1,0,0,0,34,3,0,,0,,,,,,
9569,1,1,1,1,31,1,10,,0,582.0,580.5,618.2,516.5,1.0,600.0
9570,1,1,1,1,15,3,0,,1,410.2,342.2,530.9,457.3,1.0,500.0
9571,1,1,1,1,20,1,2,,0,623.9,630.9,584.3,638.2,1.0,680.0
9572,1,1,1,1,16,3,0,,1,403.8,520.7,471.5,388.7,1.0,580.0
9573,1,1,1,1,23,1,6,,0,588.5,671.3,621.0,788.2,1.0,720.0
9574,2,1,1,1,17,2,0,1.0,0,427.2,508.7,458.2,513.4,1.0,400.0
9575,1,0,0,0,18,1,1,,0,,,,,,
9576,1,0,0,0,19,1,1,,0,,,,,,
9577,1,0,0,0,25,1,7,,0,,,,,,
9578,1,1,1,1,16,3,0,,1,418.3,474.3,446.9,405.6,1.0,440.0
9579,1,0,0,0,19,1,1,,0,,,,,,
9580,1,1,1,1,33,1,10,,0,658.3,637.5,625.8,646.4,1.0,880.0
9581,1,1,1,1,19,1,1,,0,482.5,618.0,561.0,513.1,1.0,680.0
9582,3,1,1,1,18,2,0,1.0,0,470.3,555.9,480.1,435.4,1.0,640.0
9583,3,0,0,0,17,2,0,1.0,0,,,,,,
9584,1,1,1,1,19,1,2,,0,576.5,580.2,577.1,689.4,1.0,640.0
9585,2,1,1,1,20,2,0,3.0,0,485.7,494.6,430.2,421.6,1.0,380.0
9586,1,1,1,1,17,3,0,,1,518.3,608.5,493.6,577.6,1.0,560.0
9587,1,0,0,0,19,3,0,,0,,,,,,
9588,1,0,0,0,21,1,3,,0,,,,,,
9589,1,0,0,0,19,1,1,,0,,,,,,
9590,2,1,1,1,17,2,0,1.0,0,373.5,518.4,506.4,431.5,1.0,600.0
9591,1,1,1,1,22,1,4,,0,424.8,429.2,453.4,434.9,1.0,560.0
9592,1,1,1,1,17,3,0,,1,388.6,492.8,430.8,355.0,1.0,540.0
9593,1,0,0,0,26,1,4,,0,,,,,,
9594,1,1,1,1,19,1,2,,0,486.6,567.0,549.5,425.8,1.0,580.0
9595,1,0,0,0,20,1,2,,0,,,,,,
9596,1,0,0,0,24,4,0,,0,,,,,,
9597,1,1,1,1,22,1,5,,0,558.7,585.5,534.1,620.2,1.0,740.0
9598,1,1,1,1,25,1,7,,0,608.5,551.9,560.2,475.8,1.0,540.0
9599,1,0,0,0,26,1,8,,0,,,,,,
9600,1,1,1,1,16,3,0,,1,488.0,420.5,582.0,629.5,1.0,360.0
9601,1,0,0,0,37,1,10,,0,,,,,,
9602,1,1,1,1,19,1,2,,0,691.9,764.6,674.9,782.6,1.0,940.0
9603,1,1,1,1,16,3,0,,1,512.2,590.2,540.2,541.3,1.0,540.0
9604,1,1,1,1,17,3,0,,1,480.2,529.3,482.6,374.7,1.0,360.0
9605,1,1,1,1,16,3,0,,1,400.0,488.6,468.1,482.4,1.0,320.0
9606,2,1,1,1,40,2,0,3.0,0,380.9,449.7,535.2,412.0,1.0,380.0
9607,1,1,1,1,17,3,0,,1,545.0,619.1,589.3,714.7,1.0,640.0
9608,1,1,1,1,19,1,1,,0,573.3,627.8,606.1,559.6,1.0,480.0
9609,1,1,1,1,15,3,0,,1,432.9,565.2,574.9,654.0,1.0,720.0
9610,2,1,1,1,18,2,0,1.0,0,511.3,573.7,589.7,536.2,1.0,580.0
9611,1,1,1,1,22,1,4,,0,444.2,492.4,569.4,584.1,1.0,720.0
9612,1,1,1,1,22,1,4,,0,455.8,538.2,556.6,474.1,1.0,580.0
9613,3,1,1,1,18,2,0,1.0,0,444.0,515.0,478.8,429.8,1.0,620.0
9614,1,1,1,1,21,1,4,,0,474.5,507.2,525.9,470.7,1.0,540.0
9615,1,1,1,0,17,3,0,,1,451.7,502.8,,,,
9616,1,1,1,1,29,1,10,,0,427.5,581.9,559.0,438.1,1.0,600.0
9617,1,0,0,0,23,1,6,,0,,,,,,
9618,1,1,1,1,19,1,1,,0,502.3,623.2,544.9,508.5,1.0,460.0
